id,type,file
CKV_AZURE_8,AKSDashboardDisabled,github/checkov/checkov/terraform/checks/resource/azure/AKSDashboardDisabled.py
CKV_AZURE_9,NSGRuleRDPAccessRestricted,github/checkov/checkov/arm/checks/resource/NSGRuleRDPAccessRestricted.py
CKV_AZURE_9,NSGRuleRDPAccessRestricted,github/checkov/checkov/terraform/checks/resource/azure/NSGRuleRDPAccessRestricted.py
CKV_AZURE_10,NSGRuleSSHAccessRestricted,github/checkov/checkov/arm/checks/resource/NSGRuleSSHAccessRestricted.py
CKV_AZURE_10,NSGRuleSSHAccessRestricted,github/checkov/checkov/terraform/checks/resource/azure/NSGRuleSSHAccessRestricted.py
CKV_AZURE_11,SQLServerNoPublicAccess,github/checkov/checkov/arm/checks/resource/SQLServerNoPublicAccess.py
CKV_AZURE_11,SQLServerNoPublicAccess,github/checkov/checkov/terraform/checks/resource/azure/SQLServerNoPublicAccess.py
CKV_AZURE_12,NetworkWatcherFlowLogPeriod,github/checkov/checkov/arm/checks/resource/NetworkWatcherFlowLogPeriod.py
CKV_AZURE_12,NetworkWatcherFlowLogPeriod,github/checkov/checkov/terraform/checks/resource/azure/NetworkWatcherFlowLogPeriod.py
CKV_AZURE_13,AppServiceAuthentication,github/checkov/checkov/arm/checks/resource/AppServiceAuthentication.py
CKV_AZURE_13,AppServiceAuthentication,github/checkov/checkov/terraform/checks/resource/azure/AppServiceAuthentication.py
CKV_AZURE_14,AppServiceHTTPSOnly,github/checkov/checkov/arm/checks/resource/AppServiceHTTPSOnly.py
CKV_AZURE_14,AppServiceHTTPSOnly,github/checkov/checkov/terraform/checks/resource/azure/AppServiceHTTPSOnly.py
CKV_AZURE_15,AppServiceMinTLSVersion,github/checkov/checkov/arm/checks/resource/AppServiceMinTLSVersion.py
CKV_AZURE_15,AppServiceMinTLSVersion,github/checkov/checkov/terraform/checks/resource/azure/AppServiceMinTLSVersion.py
CKV_AZURE_16,AppServiceIdentity,github/checkov/checkov/arm/checks/resource/AppServiceIdentity.py
CKV_AZURE_16,AppServiceIdentity,github/checkov/checkov/terraform/checks/resource/azure/AppServiceIdentity.py
CKV_AZURE_17,AppServiceClientCertificate,github/checkov/checkov/arm/checks/resource/AppServiceClientCertificate.py
CKV_AZURE_17,AppServiceClientCertificate,github/checkov/checkov/terraform/checks/resource/azure/AppServiceClientCertificate.py
CKV_AZURE_18,AppServiceHttps20Enabled,github/checkov/checkov/arm/checks/resource/AppServiceHttps20Enabled.py
CKV_AZURE_18,AppServiceHttps20Enabled,github/checkov/checkov/terraform/checks/resource/azure/AppServiceHttps20Enabled.py
CKV_AZURE_19,SecurityCenterStandardPricing,github/checkov/checkov/arm/checks/resource/SecurityCenterStandardPricing.py
CKV_AZURE_19,SecurityCenterStandardPricing,github/checkov/checkov/terraform/checks/resource/azure/SecurityCenterStandardPricing.py
CKV_AZURE_20,SecurityCenterContactPhone,github/checkov/checkov/arm/checks/resource/SecurityCenterContactPhone.py
CKV_AZURE_20,SecurityCenterContactPhone,github/checkov/checkov/terraform/checks/resource/azure/SecurityCenterContactPhone.py
CKV_AZURE_21,SecurityCenterContactEmailAlert,github/checkov/checkov/arm/checks/resource/SecurityCenterContactEmailAlert.py
CKV_AZURE_21,SecurityCenterContactEmailAlert,github/checkov/checkov/terraform/checks/resource/azure/SecurityCenterContactEmailAlert.py
CKV_AZURE_22,SecurityCenterContactEmailAlertAdmins,github/checkov/checkov/arm/checks/resource/SecurityCenterContactEmailAlertAdmins.py
CKV_AZURE_22,SecurityCenterContactEmailAlertAdmins,github/checkov/checkov/terraform/checks/resource/azure/SecurityCenterContactEmailAlertAdmins.py
CKV_AZURE_23,SQLServerAuditingEnabled,github/checkov/checkov/arm/checks/resource/SQLServerAuditingEnabled.py
CKV_AZURE_23,SQLServerAuditingEnabled,github/checkov/checkov/bicep/checks/graph_checks/SQLServerAuditingEnabled.yaml
CKV_AZURE_23,SQLServerAuditingEnabled,github/checkov/checkov/terraform/checks/graph_checks/azure/SQLServerAuditingEnabled.yaml
CKV_AZURE_24,SQLServerAuditingRetention90Days,github/checkov/checkov/arm/checks/resource/SQLServerAuditingRetention90Days.py
CKV_AZURE_24,SQLServerAuditingRetention90Days,github/checkov/checkov/bicep/checks/graph_checks/SQLServerAuditingRetention90Days.yaml
CKV_AZURE_24,SQLServerAuditingRetention90Days,github/checkov/checkov/terraform/checks/graph_checks/azure/SQLServerAuditingRetention90Days.yaml
CKV_AZURE_25,SQLServerThreatDetectionTypes,github/checkov/checkov/arm/checks/resource/SQLServerThreatDetectionTypes.py
CKV_AZURE_25,SQLServerThreatDetectionTypes,github/checkov/checkov/terraform/checks/resource/azure/SQLServerThreatDetectionTypes.py
CKV_AZURE_26,SQLServerEmailAlertsEnabled,github/checkov/checkov/arm/checks/resource/SQLServerEmailAlertsEnabled.py
CKV_AZURE_26,SQLServerEmailAlertsEnabled,github/checkov/checkov/terraform/checks/resource/azure/SQLServerEmailAlertsEnabled.py
CKV_AZURE_27,SQLServerEmailAlertsToAdminsEnabled,github/checkov/checkov/arm/checks/resource/SQLServerEmailAlertsToAdminsEnabled.py
CKV_AZURE_27,SQLServerEmailAlertsToAdminsEnabled,github/checkov/checkov/terraform/checks/resource/azure/SQLServerEmailAlertsToAdminsEnabled.py
CKV_AZURE_28,MySQLServerSSLEnforcementEnabled,github/checkov/checkov/arm/checks/resource/MySQLServerSSLEnforcementEnabled.py
CKV_AZURE_28,MySQLServerSSLEnforcementEnabled,github/checkov/checkov/terraform/checks/resource/azure/MySQLServerSSLEnforcementEnabled.py
CKV_AZURE_29,PostgreSQLServerSSLEnforcementEnabled,github/checkov/checkov/arm/checks/resource/PostgreSQLServerSSLEnforcementEnabled.py
CKV_AZURE_29,PostgreSQLServerSSLEnforcementEnabled,github/checkov/checkov/terraform/checks/resource/azure/PostgreSQLServerSSLEnforcementEnabled.py
CKV_AZURE_30,PostgreSQLServerLogCheckpointsEnabled,github/checkov/checkov/arm/checks/resource/PostgreSQLServerLogCheckpointsEnabled.py
CKV_AZURE_30,PostgreSQLServerLogCheckpointsEnabled,github/checkov/checkov/terraform/checks/resource/azure/PostgreSQLServerLogCheckpointsEnabled.py
CKV_AZURE_31,PostgreSQLServerLogConnectionsEnabled,github/checkov/checkov/arm/checks/resource/PostgreSQLServerLogConnectionsEnabled.py
CKV_AZURE_31,PostgreSQLServerLogConnectionsEnabled,github/checkov/checkov/terraform/checks/resource/azure/PostgreSQLServerLogConnectionsEnabled.py
CKV_AZURE_32,PostgreSQLServerConnectionThrottlingEnabled,github/checkov/checkov/arm/checks/resource/PostgreSQLServerConnectionThrottlingEnabled.py
CKV_AZURE_32,PostgreSQLServerConnectionThrottlingEnabled,github/checkov/checkov/terraform/checks/resource/azure/PostgreSQLServerConnectionThrottlingEnabled.py
CKV_AZURE_33,StorageAccountLoggingQueueServiceEnabled,github/checkov/checkov/arm/checks/resource/StorageAccountLoggingQueueServiceEnabled.py
CKV_AZURE_33,StorageAccountLoggingQueueServiceEnabled,github/checkov/checkov/terraform/checks/resource/azure/StorageAccountLoggingQueueServiceEnabled.py
CKV_AZURE_34,StorageBlobServiceContainerPrivateAccess,github/checkov/checkov/arm/checks/resource/StorageBlobServiceContainerPrivateAccess.py
CKV_AZURE_34,StorageBlobServiceContainerPrivateAccess,github/checkov/checkov/terraform/checks/resource/azure/StorageBlobServiceContainerPrivateAccess.py
CKV_AZURE_35,StorageAccountDefaultNetworkAccessDeny,github/checkov/checkov/arm/checks/resource/StorageAccountDefaultNetworkAccessDeny.py
CKV_AZURE_35,StorageAccountDefaultNetworkAccessDeny,github/checkov/checkov/bicep/checks/resource/azure/StorageAccountDefaultNetworkAccessDeny.py
CKV_AZURE_35,StorageAccountDefaultNetworkAccessDeny,github/checkov/checkov/terraform/checks/resource/azure/StorageAccountDefaultNetworkAccessDeny.py
CKV_AZURE_36,StorageAccountAzureServicesAccessEnabled,github/checkov/checkov/arm/checks/resource/StorageAccountAzureServicesAccessEnabled.py
CKV_AZURE_36,StorageAccountAzureServicesAccessEnabled,github/checkov/checkov/bicep/checks/resource/azure/StorageAccountAzureServicesAccessEnabled.py
CKV_AZURE_36,StorageAccountAzureServicesAccessEnabled,github/checkov/checkov/terraform/checks/resource/azure/StorageAccountAzureServicesAccessEnabled.py
CKV_AZURE_37,MonitorLogProfileRetentionDays,github/checkov/checkov/arm/checks/resource/MonitorLogProfileRetentionDays.py
CKV_AZURE_37,MonitorLogProfileRetentionDays,github/checkov/checkov/terraform/checks/resource/azure/MonitorLogProfileRetentionDays.py
CKV_AZURE_38,MonitorLogProfileCategories,github/checkov/checkov/arm/checks/resource/MonitorLogProfileCategories.py
CKV_AZURE_38,MonitorLogProfileCategories,github/checkov/checkov/terraform/checks/resource/azure/MonitorLogProfileCategories.py
CKV_AZURE_39,CustomRoleDefinitionSubscriptionOwner,github/checkov/checkov/arm/checks/resource/CustomRoleDefinitionSubscriptionOwner.py
CKV_AZURE_39,CutsomRoleDefinitionSubscriptionOwner,github/checkov/checkov/terraform/checks/resource/azure/CutsomRoleDefinitionSubscriptionOwner.py
CKV_AZURE_40,KeyExpirationDate,github/checkov/checkov/arm/checks/resource/KeyExpirationDate.py
CKV_AZURE_40,KeyExpirationDate,github/checkov/checkov/terraform/checks/resource/azure/KeyExpirationDate.py
CKV_AZURE_41,SecretExpirationDate,github/checkov/checkov/arm/checks/resource/SecretExpirationDate.py
CKV_AZURE_41,SecretExpirationDate,github/checkov/checkov/terraform/checks/resource/azure/SecretExpirationDate.py
CKV_AZURE_42,KeyvaultRecoveryEnabled,github/checkov/checkov/arm/checks/resource/KeyvaultRecoveryEnabled.py
CKV_AZURE_42,KeyvaultRecoveryEnabled,github/checkov/checkov/terraform/checks/resource/azure/KeyvaultRecoveryEnabled.py
CKV_AZURE_43,StorageAccountName,github/checkov/checkov/arm/checks/resource/StorageAccountName.py
CKV_AZURE_43,StorageAccountName,github/checkov/checkov/terraform/checks/resource/azure/StorageAccountName.py
CKV_AZURE_44,StorageAccountMinimumTlsVersion,github/checkov/checkov/arm/checks/resource/StorageAccountMinimumTlsVersion.py
CKV_AZURE_44,StorageAccountMinimumTlsVersion,github/checkov/checkov/terraform/checks/resource/azure/StorageAccountMinimumTlsVersion.py
CKV_AZURE_45,VMCredsInCustomData,github/checkov/checkov/arm/checks/resource/VMCredsInCustomData.py
CKV_AZURE_45,VMCredsInCustomData,github/checkov/checkov/terraform/checks/resource/azure/VMCredsInCustomData.py
CKV_AZURE_47,MariaDBSSLEnforcementEnabled,github/checkov/checkov/arm/checks/resource/MariaDBSSLEnforcementEnabled.py
CKV_AZURE_47,MariaDBSSLEnforcementEnabled,github/checkov/checkov/terraform/checks/resource/azure/MariaDBSSLEnforcementEnabled.py
CKV_AZURE_48,MariaDBPublicAccessDisabled,github/checkov/checkov/arm/checks/resource/MariaDBPublicAccessDisabled.py
CKV_AZURE_48,MariaDBPublicAccessDisabled,github/checkov/checkov/terraform/checks/resource/azure/MariaDBPublicAccessDisabled.py
CKV_AZURE_49,AzureScaleSetPassword,github/checkov/checkov/arm/checks/resource/AzureScaleSetPassword.py
CKV_AZURE_49,AzureScaleSetPassword,github/checkov/checkov/terraform/checks/resource/azure/AzureScaleSetPassword.py
CKV_AZURE_50,AzureInstanceExtensions,github/checkov/checkov/arm/checks/resource/AzureInstanceExtensions.py
CKV_AZURE_50,AzureInstanceExtensions,github/checkov/checkov/terraform/checks/resource/azure/AzureInstanceExtensions.py
CKV_AZURE_52,MSSQLServerMinTLSVersion,github/checkov/checkov/arm/checks/resource/MSSQLServerMinTLSVersion.py
CKV_AZURE_52,MSSQLServerMinTLSVersion,github/checkov/checkov/terraform/checks/resource/azure/MSSQLServerMinTLSVersion.py
CKV_AZURE_53,MySQLPublicAccessDisabled,github/checkov/checkov/arm/checks/resource/MySQLPublicAccessDisabled.py
CKV_AZURE_53,MySQLPublicAccessDisabled,github/checkov/checkov/terraform/checks/resource/azure/MySQLPublicAccessDisabled.py
CKV_AZURE_54,MySQLServerMinTLSVersion,github/checkov/checkov/arm/checks/resource/MySQLServerMinTLSVersion.py
CKV_AZURE_54,MySQLServerMinTLSVersion,github/checkov/checkov/terraform/checks/resource/azure/MySQLServerMinTLSVersion.py
CKV_AZURE_55,AzureDefenderOnServers,github/checkov/checkov/terraform/checks/resource/azure/AzureDefenderOnServers.py
CKV_AZURE_56,FunctionAppsEnableAuthentication,github/checkov/checkov/arm/checks/resource/FunctionAppsEnableAuthentication.py
CKV_AZURE_56,FunctionAppsEnableAuthentication,github/checkov/checkov/terraform/checks/resource/azure/FunctionAppsEnableAuthentication.py
CKV_AZURE_57,AppServiceDisallowCORS,github/checkov/checkov/arm/checks/resource/AppServiceDisallowCORS.py
CKV_AZURE_57,AppServiceDisallowCORS,github/checkov/checkov/terraform/checks/resource/azure/AppServiceDisallowCORS.py
CKV_AZURE_58,SynapseWorkspaceEnablesManagedVirtualNetworks,github/checkov/checkov/arm/checks/resource/SynapseWorkspaceEnablesManagedVirtualNetworks.py
CKV_AZURE_58,SynapseWorkspaceEnablesManagedVirtualNetworks,github/checkov/checkov/terraform/checks/resource/azure/SynapseWorkspaceEnablesManagedVirtualNetworks.py
CKV_AZURE_59,StorageAccountDisablePublicAccess,github/checkov/checkov/arm/checks/resource/StorageAccountDisablePublicAccess.py
CKV_AZURE_59,StorageAccountDisablePublicAccess,github/checkov/checkov/terraform/checks/resource/azure/StorageAccountDisablePublicAccess.py
CKV_AZURE_61,AzureDefenderOnAppServices,github/checkov/checkov/terraform/checks/resource/azure/AzureDefenderOnAppServices.py
CKV_AZURE_62,FunctionAppDisallowCORS,github/checkov/checkov/arm/checks/resource/FunctionAppDisallowCORS.py
CKV_AZURE_62,FunctionAppDisallowCORS,github/checkov/checkov/terraform/checks/resource/azure/FunctionAppDisallowCORS.py
CKV_AZURE_63,AppServiceHttpLoggingEnabled,github/checkov/checkov/arm/checks/resource/AppServiceHttpLoggingEnabled.py
CKV_AZURE_63,AppServiceHttpLoggingEnabled,github/checkov/checkov/terraform/checks/resource/azure/AppServiceHttpLoggingEnabled.py
CKV_AZURE_64,StorageSyncPublicAccessDisabled,github/checkov/checkov/arm/checks/resource/StorageSyncPublicAccessDisabled.py
CKV_AZURE_64,StorageSyncPublicAccessDisabled,github/checkov/checkov/terraform/checks/resource/azure/StorageSyncPublicAccessDisabled.py
CKV_AZURE_65,AppServiceDetailedErrorMessagesEnabled,github/checkov/checkov/arm/checks/resource/AppServiceDetailedErrorMessagesEnabled.py
CKV_AZURE_65,AppServiceDetailedErrorMessagesEnabled,github/checkov/checkov/terraform/checks/resource/azure/AppServiceDetailedErrorMessagesEnabled.py
CKV_AZURE_66,AppServiceEnableFailedRequest,github/checkov/checkov/arm/checks/resource/AppServiceEnableFailedRequest.py
CKV_AZURE_66,AppServiceEnableFailedRequest,github/checkov/checkov/terraform/checks/resource/azure/AppServiceEnableFailedRequest.py
CKV_AZURE_67,FunctionAppHttpVersionLatest,github/checkov/checkov/arm/checks/resource/FunctionAppHttpVersionLatest.py
CKV_AZURE_67,FunctionAppHttpVersionLatest,github/checkov/checkov/terraform/checks/resource/azure/FunctionAppHttpVersionLatest.py
CKV_AZURE_68,PostgreSQLServerPublicAccessDisabled,github/checkov/checkov/arm/checks/resource/PostgreSQLServerPublicAccessDisabled.py
CKV_AZURE_68,PostgreSQLServerPublicAccessDisabled,github/checkov/checkov/terraform/checks/resource/azure/PostgreSQLServerPublicAccessDisabled.py
CKV_AZURE_69,AzureDefenderOnSqlServers,github/checkov/checkov/terraform/checks/resource/azure/AzureDefenderOnSqlServers.py
CKV_AZURE_70,FunctionAppsAccessibleOverHttps,github/checkov/checkov/arm/checks/resource/FunctionAppsAccessibleOverHttps.py
CKV_AZURE_70,FunctionAppsAccessibleOverHttps,github/checkov/checkov/terraform/checks/resource/azure/FunctionAppsAccessibleOverHttps.py
CKV_AZURE_71,AppServiceIdentityProviderEnabled,github/checkov/checkov/arm/checks/resource/AppServiceIdentityProviderEnabled.py
CKV_AZURE_71,AppServiceIdentityProviderEnabled,github/checkov/checkov/terraform/checks/resource/azure/AppServiceIdentityProviderEnabled.py
CKV_AZURE_72,AppServiceRemoteDebuggingNotEnabled,github/checkov/checkov/arm/checks/resource/AppServiceRemoteDebuggingNotEnabled.py
CKV_AZURE_72,AppServiceRemoteDebuggingNotEnabled,github/checkov/checkov/terraform/checks/resource/azure/AppServiceRemoteDebuggingNotEnabled.py
CKV_AZURE_73,AutomationEncrypted,github/checkov/checkov/arm/checks/resource/AutomationEncrypted.py
CKV_AZURE_73,AutomationEncrypted,github/checkov/checkov/terraform/checks/resource/azure/AutomationEncrypted.py
CKV_AZURE_74,DataExplorerUsesDiskEncryption,github/checkov/checkov/arm/checks/resource/DataExplorerUsesDiskEncryption.py
CKV_AZURE_74,DataExplorerUsesDiskEncryption,github/checkov/checkov/terraform/checks/resource/azure/DataExplorerUsesDiskEncryption.py
CKV_AZURE_75,AzureDataExplorerDoubleEncryptionEnabled,github/checkov/checkov/arm/checks/resource/AzureDataExplorerDoubleEncryptionEnabled.py
CKV_AZURE_75,AzureDataExplorerDoubleEncryptionEnabled,github/checkov/checkov/terraform/checks/resource/azure/AzureDataExplorerDoubleEncryptionEnabled.py
CKV_AZURE_76,AzureBatchAccountUsesKeyVaultEncryption,github/checkov/checkov/arm/checks/resource/AzureBatchAccountUsesKeyVaultEncryption.py
CKV_AZURE_76,AzureBatchAccountUsesKeyVaultEncryption,github/checkov/checkov/terraform/checks/resource/azure/AzureBatchAccountUsesKeyVaultEncryption.py
CKV_AZURE_77,NSGRuleUDPAccessRestricted,github/checkov/checkov/terraform/checks/resource/azure/NSGRuleUDPAccessRestricted.py
CKV_AZURE_78,AppServiceFTPSState,github/checkov/checkov/arm/checks/resource/AppServiceFTPSState.py
CKV_AZURE_78,AppServiceFTPSState,github/checkov/checkov/terraform/checks/resource/azure/AppServiceFTPSState.py
CKV_AZURE_79,AzureDefenderOnSqlServersVMS,github/checkov/checkov/arm/checks/resource/AzureDefenderOnSqlServersVMS.py
CKV_AZURE_79,AzureDefenderOnSqlServerVMS,github/checkov/checkov/terraform/checks/resource/azure/AzureDefenderOnSqlServerVMS.py
CKV_AZURE_80,AppServiceDotnetFrameworkVersion,github/checkov/checkov/arm/checks/resource/AppServiceDotnetFrameworkVersion.py
CKV_AZURE_80,AppServiceDotnetFrameworkVersion,github/checkov/checkov/terraform/checks/resource/azure/AppServiceDotnetFrameworkVersion.py
CKV_AZURE_81,AppServicePHPVersion,github/checkov/checkov/arm/checks/resource/AppServicePHPVersion.py
CKV_AZURE_81,AppServicePHPVersion,github/checkov/checkov/terraform/checks/resource/azure/AppServicePHPVersion.py
CKV_AZURE_82,AppServicePythonVersion,github/checkov/checkov/arm/checks/resource/AppServicePythonVersion.py
CKV_AZURE_82,AppServicePythonVersion,github/checkov/checkov/terraform/checks/resource/azure/AppServicePythonVersion.py
CKV_AZURE_83,AppServiceJavaVersion,github/checkov/checkov/arm/checks/resource/AppServiceJavaVersion.py
CKV_AZURE_83,AppServiceJavaVersion,github/checkov/checkov/terraform/checks/resource/azure/AppServiceJavaVersion.py
CKV_AZURE_84,AzureDefenderOnStorage,github/checkov/checkov/arm/checks/resource/AzureDefenderOnStorage.py
CKV_AZURE_84,AzureDefenderOnStorage,github/checkov/checkov/terraform/checks/resource/azure/AzureDefenderOnStorage.py
CKV_AZURE_85,AzureDefenderOnKubernetes,github/checkov/checkov/arm/checks/resource/AzureDefenderOnKubernetes.py
CKV_AZURE_85,AzureDefenderOnKubernetes,github/checkov/checkov/terraform/checks/resource/azure/AzureDefenderOnKubernetes.py
CKV_AZURE_86,AzureDefenderOnContainerRegistry,github/checkov/checkov/terraform/checks/resource/azure/AzureDefenderOnContainerRegistry.py
CKV_AZURE_87,AzureDefenderOnKeyVaults,github/checkov/checkov/arm/checks/resource/AzureDefenderOnKeyVaults.py
CKV_AZURE_87,AzureDefenderOnKeyVaults,github/checkov/checkov/terraform/checks/resource/azure/AzureDefenderOnKeyVaults.py
CKV_AZURE_88,AppServiceUsedAzureFiles,github/checkov/checkov/arm/checks/resource/AppServiceUsedAzureFiles.py
CKV_AZURE_88,AppServiceUsedAzureFiles,github/checkov/checkov/terraform/checks/resource/azure/AppServiceUsedAzureFiles.py
CKV_AZURE_89,RedisCachePublicNetworkAccessEnabled,github/checkov/checkov/arm/checks/resource/RedisCachePublicNetworkAccessEnabled.py
CKV_AZURE_89,RedisCachePublicNetworkAccessEnabled,github/checkov/checkov/terraform/checks/resource/azure/RedisCachePublicNetworkAccessEnabled.py
CKV_AZURE_91,RedisCacheEnableNonSSLPort,github/checkov/checkov/terraform/checks/resource/azure/RedisCacheEnableNonSSLPort.py
CKV_AZURE_92,VMStorageOsDisk,github/checkov/checkov/arm/checks/resource/VMStorageOsDisk.py
CKV_AZURE_92,VMStorageOsDisk,github/checkov/checkov/terraform/checks/resource/azure/VMStorageOsDisk.py
